,url,country,Symptoms,Transmission,Organization,Virus,Location,Label,new_content
80,https://www.theguardian.com/world/2022/jul/23/monkeypox-who-declares-public-health-emergency-of-international-concern,MX,Fever,"Contaminated Objects, Skin-to-Skin, close contact","WHO, World Health Organization","Monkeypox, COVID-19",Mexico,true,"The global monkeypox outbreak has been declared a public health emergency of international concern by the World Health Organization (WHO) – the strongest call to action the agency can make.

It is the seventh time such a declaration has been made since 2009, the most recent being for Covid-19, which was given the same label by the WHO in 2020, and follows a meeting of a committee of experts on Thursday.

A public health emergency of international concern – or PHEIC – is defined by the WHO’s international health regulations as “an extraordinary event which is determined to constitute a public health risk to other states through the international spread of disease and to potentially require a coordinated international response”.

The UN health agency said the term implies the situation is serious, sudden, unusual or unexpected, that it carries implications for public health beyond national borders, and that it may require immediate international attention.

Dr Tedros Adhanom Ghebreyesus, the WHO’s director general, said at a press conference that the committee met on Thursday to review the latest data, but that they were unable to reach a consensus. However, he has since decided to break the deadlock by declaring a PHEIC.

“In short, we have an outbreak that has spread around the world rapidly through new modes of transmission about which we understand too little and which meets the criteria in the international health regulations,” he said. “For all of these reasons I have decided that the global monkeypox outbreak represents a global health emergency of international concern.”

While he said the risk of monkeypox was “moderate” globally, it was “high” in Europe and there was “a clear risk of further international spread”.

Globally, there have so far been 16,016 monkeypox cases – 4,132 of which were in the past week, according to WHO data. It is now in 75 countries and territories and there have been five deaths.

The European region has the highest number of total cases, at 11,865, and the highest increase in the last seven days, with 2,705.

Dr Rosamund Lewis, the technical lead for monkeypox at the WHO health emergencies programme, said: “There’s a lot of work to be done.”

She said action must be taken to establish what causes risk and to reduce situations that could put people at risk so they can protect themselves. “This is how we will get to the end of this outbreak,” she said.

Monkeypox is a viral infection typically found in animals in central and western Africa, although it can cause outbreaks in humans. Cases are occasionally identified in countries where the virus is not endemic, but the latest outbreak has been unprecedented.

Sign up to First Edition, our free daily newsletter – every weekday morning at 7am BST

While countries in Europe have been hardest hit, cases have also been reported in the US, Canada, Australia, Nigeria, Israel, Brazil and Mexico among others.

The WHO said the outbreak was largely among men who have sex with men who had reported having sex recently with new or multiple partners. However, experts have stressed that anyone can get monkeypox as it is spread by close or intimate contact, with the UN having warned that some media portrayals of Africans and LGBTQ+ people “reinforce homophobic and racist stereotypes and exacerbate stigma”.

Dr Michael Ryan, the executive director of the WHO emergencies programme, said: “We all know how difficult it has been historically to deal with issues like this because of stigma.”

“If nothing else this is about enlightened self-interest,” he added, as well as “solidarity” with those affected."
81,https://www.maltatoday.com.mt/news/world/117964/monkeypox_outbreak_declared_public_health_emergency_by_who,MX,"fever, rash, muscle aches, headache","Respiratory, close contact","WHO, World Health Organization","Monkeypox, COVID-19",Mexico,true,"The World Health Organization (WHO) has declared a public health emergency over the monkeypox outbreak, the strongest call to action by the agency.

Monkeypox is a viral infection, found typically in animals in central and western Africa, which could also cause outbreaks in humans. Although cases are occasionally identified in countries where the virus is not endemic, the latest outbreak has been unprecedented.

""We have an outbreak that has spread around the world rapidly, through new modes of transmission, about which we understand too little, and which meets the criteria in the international health regulations,"" Tedros Adhanom Ghebreyesus, WHO Director General, said on Saturday.

""For all of these reasons, I have decided that the global monkeypox outbreak represents a public health emergency of international concern.""

Malta’s first monkeypox case had been registered on 28 May 2022 and the total number of cases as of 21 July stood at 17, according to the European Centre for Disease Prevention and Control.

Public Health Superintendent Charmaine Gauci recently said that the cases seen in Europe were self-limiting, with minor rashes and requiring no hospital admission.

“This is not another Covid, let’s make that clear. It’s important that precautions are taken when one has multiple sexual partners, as this leads to a potential exposure of this disease,” Gauci said.

Symptoms include fever, chills, headache swollen glands, muscle aches, back pain and low energy. This is typically followed by a rash, that breaks out within one to three days.

According to Ghebreyesus, there are 16,000 active cases in 75 countries and territories. Five people have died from the disease so far.

While countries in Europe have been hardest hit, cases have also been reported in the USA, Canada, Australia, Nigeria, Israel, Brazil and Mexico.

This is the seventh public health emergency declaration made by the WHO since 2009, with the most recent being COVID-19.

The WHO said that the outbreak was dominant amongst men who had sexual relationships with men who had recently had sex with new or multiple partners. Experts have however stated that anyone can get monkeypox, as it is spread by close or intimate contact."
82,https://kvia.com/news/2022/07/21/monkeypox-spreading-in-cluster-events-but-vaccines-can-help-stop-it-local-health-officials-say/,MX,"rash, swollen lymph nodes","skin-to-skin, close contact","WHO, CDC",Monkeypox,Mexico,true,"By Jacqueline Howard, CNN

The monkeypox virus has spread quickly in clusters across the United States — at certain music festivals, pool parties and bathhouses — and now public health officials in areas with a lot of infections want more vaccines made available to help control transmission, which appears to happen when people touch intimately, skin to skin.

“There are two different aspects of this response,” Lori Tremmel Freeman, chief executive officer of the National Association of County and City Health Officials, told CNN.

“One is heavily concentrated, rather narrowly, on events that occur that can be the hotbeds for the spread,” Freeman said, including large dance parties and pool parties.

“Coming off of Pride Month, for example, our health departments in certain areas of the country really had their hands full because there were large events being held where people had many anonymous partners and there was no ability to even track how or when they were exposed,” Freeman said.

Second, “we’re certainly right now in a phase where we’re having to manage the existing quantity of vaccine and really focus on new cases in high-risk individuals,” she added. “So, not doing prevention efforts just quite yet — but focused on case counts.”

Those case counts are on the rise. The number of probable or confirmed monkeypox cases in the United States more than doubled within a single week, jumping from 866 to 1,814 between July 11 and 16.

The latest count from the US Centers for Disease Control and Prevention shows that more than 2,000 probable or confirmed monkeypox cases have been reported nationwide.

Having more vaccine doses available to cities and counties across the country — especially those with rising cases — could help slow the spread of the virus, Freeman said.

Although monkeypox is not a sexually transmitted disease, it spreads through skin-to-skin contact, and in the current outbreak, the virus has mostly been spreading among men who have sex with men.

The CDC estimates that more than 1.5 million men who have sex with men are eligible for the monkeypox vaccine in the United States.

As of Tuesday, more than 190,000 doses of the Jynneos vaccine — a two-dose regimen manufactured by Bavarian Nordic for the prevention of monkeypox and smallpox — have been pulled from the Strategic National Stockpile to support local monkeypox response efforts, according to the US Department of Health and Human Services.

But some local health officials tell CNN that hasn’t been enough to meet demand.

‘The numbers are obviously getting larger’

For health officials in Dallas County, Texas, the summer started with a monkeypox investigation.

In early June, the state identified its first monkeypox case as part of the global outbreak of the rare disease. The patient was a Dallas County resident who had recently traveled to Mexico.

Separately, in the days that followed, two more monkeypox cases were identified in Dallas County residents who had recently traveled to Spain and Mexico.

Still, the number of cases in Dallas County remained at only about a handful — all of whom reported a history of international travel and identified themselves as men who have sex with men.

But about a month later, the county’s case count surged.

“Our first cases were overseas-travel-related, and then now we’ve had local events,” Dr. Philip Huang, director of the Dallas County Health and Human Services Department, told CNN on Wednesday at the conference of the National Association of County and City Health Officials.

“We’re trying to control and contain it, but the numbers are obviously getting larger,” he said.

Over the Fourth of July weekend, health officials identified a confirmed case of monkeypox in someone visiting for the Daddyland Festival, a four-day circuit of dance parties with live DJs, nightclub events and pool parties.

The person reported attending festival events and private parties while contagious, according to Dallas County Health and Human Services, which added that “there is a concern for local, community transmission for anyone who attended these events and participated in activities that pose a high risk for monkeypox transmission.”

At the Daddyland Festival, “thousands of people, largely men who have sex with men, were attending from around the country and around the state. They were coming to party, and that party had a lot of close contact,” Huang said.

Around that time, county health officials were notified of an out-of-state visitor with confirmed monkeypox who reported multiple sexual encounters in the sauna of the private men’s club Club Dallas between June 22 and 25. The person self-identified as a man who has sex with men.

“It’s not predisposed to men who have sex with men,” Huang said. “But there are circumstances and events that have made it so that that’s where we’re seeing most of the cases and transmission.”

As of Friday, 29 monkeypox cases have been confirmed in Dallas County residents, and health officials have released public notices about potential exposure at the Daddyland Festival and Club Dallas. Most of the affected people have had swollen lymph nodes and lesions or pustules on the skin that are characteristic of monkeypox, Huang said.

“It would be really important for people who’ve attended these to be responsible, to monitor themselves if they attended these events, and if they’re in that group, maybe to hold off participating in these events for now until this is resolved,” Huang told CNN.

Across the state of Texas, 81 probable or confirmed cases have been reported, according to CDC data.

“For the general population, unless you’re attending these sorts of events or with people that have attended these and in close contact, then the risk is very low,” Huang said. “If you go to the event and there’s a bunch of people who’ve been at it, then you have a higher risk.”

‘The sex and the stigma’

Public health officials emphasize that anyone who comes into contact with a person who has an active monkeypox infection can be at risk of becoming infected with the virus — no matter their sexual orientation — and that the disease should not be stigmatized.

“Anything that has stigma, people are not going to want to report,” Patrick McGough, executive director of the Oklahoma City-County Health Department, told CNN at the public health conference Wednesday. His state has a total of three probable or confirmed monkeypox cases, according to CDC data.

There remains some concern more people could be infected with monkeypox but are not getting tested. Those cases then can go unreported.

“There’s the anonymous nature of a lot of the sex and the stigma,” Freeman said.

“There is also the education around monkeypox in general: Not everybody understands what it is or how you get it,” she said. “At the community level, we have a lot of work to do with health education and promoting testing.”

For instance, “in California, we’re hearing that bathhouses continue to be an area that they’re focusing health education efforts on since those particularly focus on men having sex with other men, with many several anonymous partners, in one setting,” Freeman said.

But as more people get tested, more cases could be identified, and “we’ll find out more about how widespread it is.”

Additionally, it remains unclear whether the virus is spreading mostly through sexual transmission or through other forms of skin-to-skin contact.

“We’re really trying to understand what skin-to-skin contact means and how long it takes to transmit,” McGough said. “It seems to be cluster events where there’s a lot of skin-to-skin or sexual contact, but it’s not a sexually exclusive disease, nor is it limited to one group like men who have sex with men.”

Kissing, intercourse or just rubbing are all examples of ways in which the virus appears to be spreading, based on contact tracing investigations, McGough said, and “it stands to reason” that the spread happens when the infected person has a rash or pustules on the skin.

‘Vaccine availability right now is still limited’

Local health departments across the United States are learning more about how the monkeypox virus is spreading through contact tracing, the practice of identifying and interviewing the contacts of people who test positive.

Additionally, the US Department of Health and Human Services announced last month that monkeypox testing would expand to five commercial labs: Aegis Science, Labcorp, Mayo Clinic Laboratories, Quest Diagnostics and Sonic Healthcare.

Testing for the monkeypox virus “hasn’t really been a major limitation in Dallas County thus far,” nor has the timeline of turning results, according to Huang. But he said there can definitely be room for improvement in vaccination.

“There’s still not available vaccine,” Huang said, at least outside of the nation’s biggest cities.

“Vaccine availability right now is still limited,” he said. “Texas wasn’t one of the high-priority communities like New York, LA and Chicago initially who got larger amounts of vaccine.”

The Los Angeles County Department of Public Health has announced that beginning Wednesday, monkeypox vaccine will be available for men who have sex with men and for transgender persons who either have been diagnosed with gonorrhea or syphilis in the past year, are on HIV pre-exposure prophylaxis, or have attended or worked at a venue in the past 21 days where they had anonymous sex or sex with multiple partners, such as saunas, bathhouses or sex parties.

LA County received an additional 9,000 Jynneos vaccine doses last week and expects another 7,000 this week.

Meanwhile, Dallas County health officials have had to restrict vaccinations to “persons with actual close skin-to-skin contact with someone who has tested and confirmed positive,” Huang said. With more vaccine supply, “we’d be able to open it up to more persons who are of higher risk, or attended an event.”

He added that in just over 100 doses have been administered in his county.

The financial burden of monkeypox

Besides the need for more vaccines, there could be added costs for local health departments, McGough said.

In Dallas County, “we’re looking at getting additional manpower to assist with doing some of the monitoring. We monitor people who have been exposed for about 21 days after the exposure for symptoms,” Huang said. “But if we can get more vaccine, then we can start being able to administer that broader to higher-risk people. It’s seeming like it’s going to take some time.”

In Oklahoma City, where McGough is based, the health department helps monkeypox patients isolate by providing meals and other resources if needed, and staff check on infected patients to monitor their symptoms and care for their potential health needs.

If monkeypox cases rise, “that’s going to be quite a financial burden,” McGough said. “We have to prepare for it if that happens.”

The-CNN-Wire

™ & © 2022 Cable News Network, Inc., a WarnerMedia Company. All rights reserved."
83,https://www.koat.com/article/4-cases-of-monkeypox-in-new-mexico/40619884,MX,"Fever, Rash, Swollen Lymph Nodes","Respiratory, Skin-to-Skin, close contact",Ministry of Health of Brazil,Monkeypox,Mexico,true,Failed to extract article: Article `download()` failed with 451 Client Error: Forbidden for url: https://www.koat.com/article/4-cases-of-monkeypox-in-new-mexico/40619884 on URL https://www.koat.com/article/4-cases-of-monkeypox-in-new-mexico/40619884
84,https://www.sciencealert.com/cdc-s-monkeypox-case-count-has-just-passed-1-050-with-hardly-any-testing,US,"fever, rash, muscle aches, swollen lymph nodes, headache, fatigue","respiratory, close contact","WHO, World Health Organization, CDC",Monkeypox,Mexico,false,"More than 1,050 monkeypox cases have been detected in the US as of Wednesday (July 13), but based on the availability of diagnostic tests in the country, this may be a significant undercount, some experts say.

So far this year, about 10,800 monkeypox cases have been detected in places where the virus does not typically spread, such as the US, according to the Centers for Disease Control and Prevention (CDC).

Both the global case count and US case count include laboratory-confirmed monkeypox cases and infections attributed to an Orthopoxvirus, the genus of viruses that includes monkeypox; smallpox, which has been eradicated; and the related cowpox and camelpox viruses, which very rarely jump to humans.

The outbreak is being driven by a group of monkeypox viruses known as the West African clade, according to the CDC.

This lineage of viruses rarely causes severe or fatal disease, but children younger than 8, people with weakened immune systems or a history of eczema, and people who are pregnant or breastfeeding face a greater risk of such outcomes.

In late June, the CDC and US Department of Health and Human Services (HHS) announced that they'd begun ramping up the nation's capacity for monkeypox testing by supplying tests to five commercial laboratory companies.

""Health care providers will be able to use these laboratories by early July and testing capacity through these companies will be ramped up throughout the month,"" the HHS said.

Related: Monkeypox may have been spreading in UK for years

However, since the first US cases were detected in May, monkeypox testing has generally been hard to come by, so the CDC's official case count is likely misleading, Keletso Makofane, an epidemiologist at Harvard University, told NPR.

That's partially because health care providers previously had to go through a cumbersome process to procure tests, and partially because many providers were only supplying tests to patients whose condition matched a narrow definition of what monkeypox looks like.

Monkeypox Symptoms

With this in mind, the CDC recently updated its guidance as to who should be tested for monkeypox based on their symptoms, Live Science previously reported. In this health alert, the agency noted that many of the recent monkeypox cases in the US have not matched classical descriptions of the disease.

Normally, monkeypox infections are thought to start with flu-like symptoms, including fever, headache, muscle aches, swollen lymph nodes and fatigue.

Then, the characteristic ""pox"" rashes begin to appear, usually around the face and in the oral cavity, and later, on the extremities, including the palms of the hands and soles of the feet.

These rashes progress through several stages, starting out as discolored patches of skin and then forming into raised bumps, blisters, and large, pus-filled pimples that eventually scab over and fall off. In most cases, these symptoms resolve in two to four weeks.

In the current outbreak, however, some patient's symptoms have diverged from the normal pattern. For example, some patients developed flu-like symptoms after their skin rashes or didn't experience flu-like symptoms at all, the CDC reported.

Some patients initially developed rashes around the genitals and anus, and these skin lesions caused symptoms of painful inflammation and rectal bleeding. And sometimes, patients have had rashes in different stages of progression at the same body site, which is unusual.

Monkeypox rashes can be mistaken for rashes caused by Varicella zoster, the virus that causes chickenpox; or for certain sexually transmitted infections, such as syphilis and herpes, so patients suspected to have these diseases should also be tested for monkeypox, the CDC noted.

How Monkeypox Spreads

Monkeypox spreads when people come into contact with an infected person's rashes or materials contaminated with their bodily fluids, such as clothing or linens, according to the World Health Organization (WHO).

Transmission can also occur through respiratory droplets, meaning spit and mucus, but this mode of transmission usually requires ""prolonged"" face-to-face contact. In pregnant people, the virus can pass through the placenta and can also be transmitted via close contact to newborns during and after birth.

Related: Smallpox-related viruses are still a threat to humans, experts warn

Preliminary research suggests that the monkeypox viruses driving the current outbreak have a reproduction number, or R-naught (R0), of 0.8, the WHO reported. That means that a single infected person infects 0.8 more people, on average.

That said, the virus's R0 may be greater than 1 among men who have sex with men, as so far, the majority of confirmed cases have been detected in this group. That's not because monkeypox is a sexually transmitted disease or more likely to infect men who have sex with men, but rather because the virus happens to be spreading within this social network.

Monkeypox Treatments and Vaccines in the US

There are no drugs specifically approved to treat monkeypox, and many people recover without the need for specific treatment.

However, in severe cases, patients may receive antiviral medications intended to treat other infections; for example, they may receive tecovirimat (brand name TPOXX), which is designed to treat smallpox and also works against other orthopoxviruses, according to the CDC.

Severe monkeypox infections may be also treated with Vaccinia Immune Globulin Intravenous (VIGIV), which contains antibodies taken from the blood of people who were immunized with the smallpox vaccine.

People who have recently been exposed to monkeypox may also be given one of two vaccines – JYNNEOS or ACAM2000 – to reduce the severity of their symptoms or to prevent the illness altogether, according to the CDC.

JYNNEOS, approved for both monkeypox and smallpox, is a newer vaccine and generally preferred over ACAM2000, which carries a risk of severe side effects in immunocompromised people, pregnant people and older adults, The New York Times reported.

On June 28, the CDC and the HHS launched a campaign to expand vaccine access during the ongoing monkeypox outbreak.

All people with confirmed or presumed monkeypox exposures are now eligible for free vaccination, including those ""who had close physical contact with someone diagnosed with monkeypox, those who know their sexual partner was diagnosed with monkeypox, and men who have sex with men who have recently had multiple sex partners in a venue where there was known to be monkeypox or in an area where monkeypox is spreading,"" the statement reads.

However, the vaccination plan's rollout has not been smooth so far.

Upon the plan's announcement, experts criticized the rollout as too slow and too limited in scale, The New York Times reported.

Already, health and city officials in San Francisco have requested that the federal government quickly distribute more vaccine doses, arguing that the current need vastly outstrips the supply, the San Francisco Chronicle reported.

Similarly, in New York City, vaccine appointments have been filling as quickly as they're released, and Mayor Eric Adams recently wrote to President Joe Biden to ask for more doses to distribute, Gothamist reported.

Meanwhile, two states with confirmed monkeypox cases – New Mexico and South Dakota – have yet to receive any vaccine doses, CNN reported Thursday (June 14).

Related content:

FBI investigates 'smallpox' vials found in Pennsylvania lab

Scientists discover viruses that secretly rule the world's oceans

Monkeypox may have undergone 'accelerated evolution,' scientists say

This article was originally published by Live Science. Read the original article here."
85,https://www.livescience.com/1000-monkeypox-cases-united-states,US,"fever, rash, muscle aches, swollen lymph nodes, headache, fatigue","respiratory, close contact","WHO, World Health Organization, CDC",Monkeypox,Mexico,false,"More than 1,050 monkeypox cases have been detected in the U.S. as of Wednesday (July 13), but based on the availability of diagnostic tests in the country, this may be a significant undercount, some experts say.

So far this year, about 10,800 monkeypox cases have been detected in places where the virus does not typically spread, such as the U.S., according to the Centers for Disease Control and Prevention (CDC). Both the global case count and U.S. case count include laboratory-confirmed monkeypox cases and infections attributed to an Orthopoxvirus, the genus of viruses that includes monkeypox; smallpox, which has been eradicated; and the related cowpox and camelpox viruses, which very rarely jump to humans.

The outbreak is being driven by a group of monkeypox viruses known as the West African clade, according to the CDC . This lineage of viruses rarely causes severe or fatal disease, but children younger than 8, people with weakened immune systems or a history of eczema, and people who are pregnant or breastfeeding face a greater risk of such outcomes.

In late June, the CDC and U.S. Department of Health and Human Services (HHS) announced that they'd begun ramping up the nation's capacity for monkeypox testing by supplying tests to five commercial laboratory companies. ""Health care providers will be able to use these laboratories by early July and testing capacity through these companies will be ramped up throughout the month,"" the HHS said.

Related: Monkeypox may have been spreading in UK for years

However, since the first U.S. cases were detected in May, monkeypox testing has generally been hard to come by, so the CDC's official case count is likely misleading, Keletso Makofane, an epidemiologist at Harvard University, told NPR . That's partially because health care providers previously had to go through a cumbersome process to procure tests, and partially because many providers were only supplying tests to patients whose condition matched a narrow definition of what monkeypox looks like.

Monkeypox symptoms

With this in mind, the CDC recently updated its guidance as to who should be tested for monkeypox based on their symptoms, Live Science previously reported. In this health alert, the agency noted that many of the recent monkeypox cases in the U.S. have not matched classical descriptions of the disease.

Sign up for the Live Science daily newsletter now Get the world’s most fascinating discoveries delivered straight to your inbox. Contact me with news and offers from other Future brands Receive email from us on behalf of our trusted partners or sponsors

Normally, monkeypox infections are thought to start with flu -like symptoms, including fever, headache, muscle aches, swollen lymph nodes and fatigue. Then, the characteristic ""pox"" rashes begin to appear, usually around the face and in the oral cavity, and later, on the extremities, including the palms of the hands and soles of the feet. These rashes progress through several stages, starting out as discolored patches of skin and then forming into raised bumps, blisters, and large, pus-filled pimples that eventually scab over and fall off. In most cases, these symptoms resolve in two to four weeks.

In the current outbreak, however, some patient's symptoms have diverged from the normal pattern. For example, some patients developed flu-like symptoms after their skin rashes or didn't experience flu-like symptoms at all, the CDC reported. Some patients initially developed rashes around the genitals and anus, and these skin lesions caused symptoms of painful inflammation and rectal bleeding. And sometimes, patients have had rashes in different stages of progression at the same body site, which is unusual.

Monkeypox rashes can be mistaken for rashes caused by Varicella zoster, the virus that causes chickenpox ; or for certain sexually transmitted infections, such as syphilis and herpes, so patients suspected to have these diseases should also be tested for monkeypox, the CDC noted.

How monkeypox spreads

Monkeypox spreads when people come into contact with an infected person's rashes or materials contaminated with their bodily fluids, such as clothing or linens, according to the World Health Organization (WHO). Transmission can also occur through respiratory droplets, meaning spit and mucus, but this mode of transmission usually requires ""prolonged"" face-to-face contact. In pregnant people, the virus can pass through the placenta and can also be transmitted via close contact to newborns during and after birth.

Related: Smallpox-related viruses are still a threat to humans, experts warn

Preliminary research suggests that the monkeypox viruses driving the current outbreak have a reproduction number, or R-naught (R0), of 0.8, the WHO reported . That means that a single infected person infects 0.8 more people, on average. That said, the virus's R0 may be greater than 1 among men who have sex with men, as so far, the majority of confirmed cases have been detected in this group. That's not because monkeypox is a sexually transmitted disease or more likely to infect men who have sex with men, but rather because the virus happens to be spreading within this social network.

Monkeypox treatments and vaccines in the U.S.

There are no drugs specifically approved to treat monkeypox, and many people recover without the need for specific treatment. However, in severe cases, patients may receive antiviral medications intended to treat other infections; for example, they may receive tecovirimat (brand name TPOXX), which is designed to treat smallpox and also works against other orthopoxviruses, according to the CDC .

Severe monkeypox infections may be also treated with Vaccinia Immune Globulin Intravenous (VIGIV), which contains antibodies taken from the blood of people who were immunized with the smallpox vaccine.

People who have recently been exposed to monkeypox may also be given one of two vaccines — JYNNEOS or ACAM2000 — to reduce the severity of their symptoms or to prevent the illness altogether, according to the CDC . JYNNEOS, approved for both monkeypox and smallpox, is a newer vaccine and generally preferred over ACAM2000, which carries a risk of severe side effects in immunocompromised people, pregnant people and older adults, The New York Times reported .

On June 28, the CDC and the HHS launched a campaign to expand vaccine access during the ongoing monkeypox outbreak. All people with confirmed or presumed monkeypox exposures are now eligible for free vaccination, including those ""who had close physical contact with someone diagnosed with monkeypox, those who know their sexual partner was diagnosed with monkeypox, and men who have sex with men who have recently had multiple sex partners in a venue where there was known to be monkeypox or in an area where monkeypox is spreading,"" the statement reads .

However, the vaccination plan's rollout has not been smooth so far.

Upon the plan's announcement, experts criticized the rollout as too slow and too limited in scale, The New York Times reported. Already, health and city officials in San Francisco have requested that the federal government quickly distribute more vaccine doses, arguing that the current need vastly outstrips the supply, the San Francisco Chronicle reported . Similarly, in New York City, vaccine appointments have been filling as quickly as they're released, and Mayor Eric Adams recently wrote to President Joe Biden to ask for more doses to distribute, Gothamist reported .

Meanwhile, two states with confirmed monkeypox cases — New Mexico and South Dakota — have yet to receive any vaccine doses, CNN reported Thursday (June 14).

Originally published on Live Science."
86,https://www.bignewsnetwork.com/news/272619710/argentinas-number-of-monkeypox-cases-climbs-to-12,AR,Fever,"Skin-to-Skin, close contact",Ministry of Health of Brazil,Monkeypox,Argentina,true,Failed to extract article: Article `download()` failed with 403 Client Error: Forbidden for url: https://www.bignewsnetwork.com/news/272619710/argentinas-number-of-monkeypox-cases-climbs-to-12 on URL https://www.bignewsnetwork.com/news/272619710/argentinas-number-of-monkeypox-cases-climbs-to-12
87,https://www.kunm.org/local-news/2022-07-11/health-department-says-first-likely-case-of-monkeypox-has-arrived-in-nm,US,"Rash, Swollen Lymph Nodes, Fever","Skin-to-Skin, Contaminated Objects, close contact","WHO, CDC",Monkeypox,Mexico,false,"The New Mexico Department of Health announced Monday that the first ""probable case"" of monkeypox has cropped up in the state. The Centers for Disease Control and Prevention are reportedly conducting a second round of testing to confirm. DOH says the individual was likely exposed during out-of-state travel and is isolating at home.

Monkeypox has been around for decades, and remains rare in the U.S. with an estimated 866 cases, according to the CDC. Though, epidemiology professor at UCLA Anne Rimoin told NPR’s All Things Considered Monday that the national numbers may be misleading.

""I’m certain that we have many more cases out there than we’re aware of,"" she said. ""And many people who don’t know how to access testing, or people who try to access it who just are not able to get it given the limited capacity at this point.""

New Mexico’s health department says the virus is “rarely fatal.” Acting Secretary David Scrase said in a statement Monday that while risk remains low for most New Mexicans, the illness is a “public health concern for all of us.”

Infections, DOH says, usually last between two and four weeks and can include flu-like symptoms and skin sores.

Transmission can result from contact with these sores, items that have rubbed on the sores like sheets or clothes, or through saliva or sex, according to the department’s website.

DOH urges those with possible symptoms to isolate and contact their healthcare provider or a New Mexico Public Health Office to get tested."
88,https://www.cidrap.umn.edu/news-perspective/2022/07/monkeypox-cases-continue-spike-uk,US,"Rash, Muscle Aches, Fever","Respiratory, Skin-to-Skin, close contact","WHO, World Health Organization",Monkeypox,Mexico,true,"Since May 6, the United Kingdom has recorded 1,735 cases of monkeypox, 1,660 of them in England alone. The explosion in cases stands in sharp contrast to the previous 4 years, when only 7 cases were recorded, and there was no documented community transmission.

England: 75% of cases in London

New epidemiologic data from the UK Health Security Agency (UKHSA) shows the outbreak is still mainly among men who have sex with men (MSM), MSM who have recently traveled to a country experiencing an outbreak, and urban residents.

""A high proportion of England cases were known to be London residents (75%; 1,229 of 1,644 with reported home addresses). For confirmed cases in the United Kingdom, where sex information was available, 1,633 (99.4%) confirmed cases were male, with 10 confirmed female cases. The median age of confirmed cases was 36 years (interquartile range, 31 to 43),"" the UKHSA said in a new report.

At the current rate, UK cases are doubling every 15 days, and many British experts are warning that early missteps will cause problems and an extended outbreak.

So far, 30,000 monkeypox vaccines have been acquired, but not distributed, by UK authorities.

In other global developments, World Health Organization Director-General Tedros Adhanom Ghebreyesus, PhD, announced today that the National Institute for Biomedical Research in the Democratic Republic of the Congo, the National Institute of Health and Medical Research, and the National Institute of Allergy and Infectious Diseases have convened researchers and experts in trials worldwide to develop consensus on global protocols for the evaluation of treatments for monkeypox.

Russia, New Mexico report first cases

Russia has reported its first case of monkeypox, which involves a young man who had traveled to Europe.

In US developments, New Mexico has reported its first probable case, a person who had recently traveled out of state.

The Centers for Disease Control and Prevention's total is now at 866 cases from 41 jurisdictions, reflecting an increase of 99 cases since yesterday.

There are now 10,020 cases confirmed worldwide, with Spain having the highest total, at 2,034."
89,https://www.daily-times.com/story/news/local/new-mexico/2022/07/11/probable-case-of-monkeypox-identified-in-new-mexico/65371152007/,MX,Muscle Aches,"Respiratory, close contact",Ministry of Health of Mexico,Monkeypox,Mexico,true,Failed to extract article: Article `download()` failed with 404 Client Error: Not Found for url: https://www.daily-times.com/story/news/local/new-mexico/2022/07/11/probable-case-of-monkeypox-identified-in-new-mexico/65371152007/ on URL https://www.daily-times.com/story/news/local/new-mexico/2022/07/11/probable-case-of-monkeypox-identified-in-new-mexico/65371152007/
90,https://www.kunm.org/local-news/2022-07-11/health-department-says-first-likely-case-of-monkeypox-has-arrived-in-nm,MX,Swollen Lymph Nodes,"Skin-to-Skin, close contact","WHO, CDC",Monkeypox,Mexico,false,"The New Mexico Department of Health announced Monday that the first ""probable case"" of monkeypox has cropped up in the state. The Centers for Disease Control and Prevention are reportedly conducting a second round of testing to confirm. DOH says the individual was likely exposed during out-of-state travel and is isolating at home.

Monkeypox has been around for decades, and remains rare in the U.S. with an estimated 866 cases, according to the CDC. Though, epidemiology professor at UCLA Anne Rimoin told NPR’s All Things Considered Monday that the national numbers may be misleading.

""I’m certain that we have many more cases out there than we’re aware of,"" she said. ""And many people who don’t know how to access testing, or people who try to access it who just are not able to get it given the limited capacity at this point.""

New Mexico’s health department says the virus is “rarely fatal.” Acting Secretary David Scrase said in a statement Monday that while risk remains low for most New Mexicans, the illness is a “public health concern for all of us.”

Infections, DOH says, usually last between two and four weeks and can include flu-like symptoms and skin sores.

Transmission can result from contact with these sores, items that have rubbed on the sores like sheets or clothes, or through saliva or sex, according to the department’s website.

DOH urges those with possible symptoms to isolate and contact their healthcare provider or a New Mexico Public Health Office to get tested."
